tier,send_s,status,latency_ms,queue_wait_ms,aged,queue_depth_at_enqueue
paid,21.9009,200,1383.41,528.48,0,11.0
free,22.0003,200,9696.19,8837.80,0,12.0
paid,22.0014,200,1284.03,427.88,0,13.0
paid,22.1011,200,1179.08,328.67,0,14.0
paid,22.2009,200,1082.39,228.87,0,15.0
paid,22.3010,503,3.76,nan,0,16.0
paid,22.4012,503,3.54,nan,0,16.0
paid,22.5012,200,1621.80,774.03,0,8.0
paid,22.6012,200,1519.42,673.73,0,9.0
paid,22.7012,200,1422.43,573.97,0,10.0
paid,22.8013,200,1319.11,473.42,0,11.0
paid,22.9012,200,1222.06,373.82,0,12.0
free,23.0012,200,8693.61,7837.23,0,13.0
paid,23.0022,200,1121.84,273.38,0,14.0
paid,23.1012,200,1023.15,173.96,0,15.0
paid,23.2012,503,4.12,nan,0,16.0
paid,23.3012,200,1669.25,814.23,0,8.0
paid,23.4012,200,1570.13,714.11,0,9.0
paid,23.5012,200,1469.84,614.34,0,10.0
paid,23.6012,200,1369.47,513.58,0,11.0
paid,23.7012,200,1270.80,414.25,0,12.0
paid,23.8012,200,1166.50,314.28,0,13.0
paid,23.9012,200,1066.94,214.23,0,14.0
free,24.0012,200,7694.31,6836.05,0,15.0
paid,24.0022,503,4.73,nan,0,16.0
paid,24.1005,503,3.80,nan,0,16.0
paid,24.2009,200,1605.33,761.62,0,8.0
paid,24.3012,200,1502.81,660.99,0,9.0
paid,24.4012,200,1405.30,561.62,0,10.0
paid,24.5012,200,1305.58,461.68,0,11.0
paid,24.6012,200,1202.53,361.23,0,12.0
paid,24.7012,200,1105.87,261.64,0,13.0
paid,24.8012,200,1006.20,161.60,0,14.0
paid,24.9009,200,906.79,61.98,0,15.0
paid,25.0011,200,1643.45,796.73,0,8.0
free,25.0024,200,6694.91,5836.51,0,9.0
paid,25.1003,200,1545.01,698.26,0,10.0
paid,25.2005,200,1444.38,598.51,0,11.0
paid,25.3012,200,1344.47,497.37,0,12.0
paid,25.4009,200,1245.31,397.98,0,13.0
paid,25.5004,200,1141.55,298.65,0,14.0
paid,25.6012,200,1041.05,197.46,0,15.0
paid,25.7012,503,3.31,nan,0,16.0
paid,25.8003,200,1682.78,835.93,0,8.0
paid,25.9012,200,1585.46,735.62,0,9.0
free,26.0011,200,5690.41,4837.96,0,10.0
paid,26.0018,200,1485.14,635.53,0,11.0
paid,26.1012,200,1386.06,535.26,0,12.0
paid,26.2005,200,1282.97,436.16,0,13.0
paid,26.3013,200,1186.37,335.69,0,14.0
paid,26.4012,200,1086.98,234.72,0,15.0
paid,26.5012,503,4.38,nan,0,16.0
paid,26.6008,503,3.12,nan,0,16.0
paid,26.7009,200,1629.72,777.14,0,8.0
paid,26.8012,200,1530.06,676.33,0,9.0
paid,26.9012,200,1429.73,576.37,0,10.0
free,27.0012,200,4696.62,3836.31,0,11.0
paid,27.0024,200,1329.23,474.95,0,12.0
paid,27.1012,200,1230.78,376.50,0,13.0
paid,27.2005,200,1127.19,276.98,0,14.0
paid,27.3012,200,1031.44,176.82,0,15.0
